Group,Block,Trial,Sentence,Verb,Noun1,Noun2,ContextNounObj,Type,List,Bias,TrialGroup,AudioFile,CongruentPic,IncongruentPic,image1,image2,targetlocation,image1type,image2type,moddirection,instdirection,VerbTime,audiodur,GitLink_image1,GitLink_image2,GitLink_AudioFile,Rand
A,Training,18,Kate hit the turtle with the leaf,hit,turtle,leaf,turtletennisracket,Sentence,1,Inst,6,kateturtleleaf_nopauses.mp3,kateturtleleafinstleft_context.png,kateturtleleafmodright_context.png,kateturtleleafmodright_context.png,kateturtleleafinstleft_context.png,2,mod,inst,R,L,370,2270,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kateturtleleafmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kateturtleleafinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kateturtleleaf_nopauses.mp3?raw=true,0.237945866
A,Training,18,Which toy did Kate hit? ,hit,NA,NA,NA,Question_Incongruent,1,Inst,,whichtoykatehit.mp3,turtleleaf.png,turtlepillow.png,turtleleaf.png,turtlepillow.png,1,congruent,incongruent,NA,NA,1,1741,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/turtleleaf.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/turtlepillow.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoykatehit.mp3?raw=true,0.237945866
A,Training,90,Kate rubbed the turtle with the megaphone,rubbed,turtle,megaphone,turtletennisracket,Sentence,1,Inst,6,kateturtlemegaphone_nopauses.mp3,kateturtlemegaphoneinstleft_context.png,kateturtlemegaphonemodright_context.png,kateturtlemegaphonemodright_context.png,kateturtlemegaphoneinstleft_context.png,2,mod,inst,R,L,428,3236,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kateturtlemegaphonemodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kateturtlemegaphoneinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kateturtlemegaphone_nopauses.mp3?raw=true,0.237986612
A,Training,90,Which toy did Kate rub?,rubbed,NA,NA,NA,Question_Incongruent,1,Inst,,whichtoykaterub.mp3,turtlemegaphone.png,turtlewalkietalkie.png,turtlemegaphone.png,turtlewalkietalkie.png,1,congruent,incongruent,NA,NA,1,2101,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/turtlemegaphone.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/turtlewalkietalkie.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoykaterub.mp3?raw=true,0.237986612
A,Training,5,Tom covered the frog with the grass,covered,frog,grass,frogmallet,Sentence,1,Inst,5,tomfroggrass_nopauses.mp3,tomfroggrassinstleft_context.png,tomfroggrassmodright_context.png,tomfroggrassmodright_context.png,tomfroggrassinstleft_context.png,2,mod,inst,R,L,623,2946,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomfroggrassmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomfroggrassinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomfroggrass_nopauses.mp3?raw=true,0.246137065
A,Training,5,Which toy did Tom cover? ,covered,NA,NA,NA,Question_Incongruent,1,Inst,,whichtoytomcover.mp3,froggrass.png,frogfeather.png,froggrass.png,frogfeather.png,1,congruent,incongruent,NA,NA,1,2241,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/froggrass.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/frogfeather.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoytomcover.mp3?raw=true,0.246137065
A,Training,30,Kate knocked on the turtle with the watering can,knocked on,turtle,watering can,turtlemallet,Sentence,1,Inst,6,kateturtlewateringcan_nopauses.mp3,kateturtlewateringcaninstright_context.png,kateturtlewateringcanmodleft_context.png,kateturtlewateringcaninstright_context.png,kateturtlewateringcanmodleft_context.png,1,inst,mod,L,R,352,3300,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kateturtlewateringcaninstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kateturtlewateringcanmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kateturtlewateringcan_nopauses.mp3?raw=true,0.256762626
A,Training,30,Which toy did Kate knock on?,knocked on,NA,NA,NA,Question_Incongruent,1,Inst,,whichtoykateknockon.mp3,turtlewateringcan.png,turtlepan.png,turtlewateringcan.png,turtlepan.png,1,congruent,incongruent,NA,NA,1,2055,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/turtlewateringcan.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/turtlepan.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoykateknockon.mp3?raw=true,0.256762626
A,Training,44,Kate hammered the girl with the sticky note,hammered,girl,sticky note,girloar,Sentence,1,Inst,8,kategirlstickynote_nopauses.mp3,kategirlstickynoteinstleft_context.png,kategirlstickynotemodright_context.png,kategirlstickynotemodright_context.png,kategirlstickynoteinstleft_context.png,2,mod,inst,R,L,335,2784,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kategirlstickynotemodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kategirlstickynoteinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kategirlstickynote_nopauses.mp3?raw=true,0.279993421
A,Training,44,Which toy did Kate hammer?,hammered,NA,NA,NA,Question_Incongruent,1,Inst,,whichtoykatehammer.mp3,girlstickynote.png,girltape.png,girltape.png,girlstickynote.png,2,incongruent,congruent,NA,NA,1,2067,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/girltape.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/girlstickynote.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoykatehammer.mp3?raw=true,0.279993421
A,Training,22,Kate hit the gorilla with the pillow,hit,gorilla,pillow,gorillaoar,Sentence,1,Inst,10,kategorillapillow_nopauses.mp3,kategorillapillowinstleft_context.png,kategorillapillowmodright_context.png,kategorillapillowmodright_context.png,kategorillapillowinstleft_context.png,2,mod,inst,R,L,372,2471,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kategorillapillowmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kategorillapillowinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kategorillapillow_nopauses.mp3?raw=true,0.281810099
A,Training,22,Which toy did Kate hit? ,hit,NA,NA,NA,Question_Incongruent,1,Inst,,whichtoykatehit.mp3,gorillapillow.png,gorillaleaf.png,gorillapillow.png,gorillaleaf.png,1,congruent,incongruent,NA,NA,1,1741,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/gorillapillow.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/gorillaleaf.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoykatehit.mp3?raw=true,0.281810099
A,Training,111,Tom stung the fox with the pin,stung,fox,pin,foxtennisracket,Sentence,1,Inst,3,tomfoxpin_nopauses.mp3,tomfoxpininstright_context.png,tomfoxpinmodleft_context.png,tomfoxpininstright_context.png,tomfoxpinmodleft_context.png,1,inst,mod,L,R,614,3176,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomfoxpininstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomfoxpinmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomfoxpin_nopauses.mp3?raw=true,0.315879382
A,Training,111,Which toy did Tom sting?,stung,NA,NA,NA,Question_Incongruent,1,Inst,,whichtoytomsting.mp3,foxpin.png,foxcoloredpencil.png,foxcoloredpencil.png,foxpin.png,2,incongruent,congruent,NA,NA,1,2380,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/foxcoloredpencil.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/foxpin.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoytomsting.mp3?raw=true,0.315879382
A,Training,142,Kate smashed the gorilla with the fencepost,smashed,gorilla,fencepost,gorillaoar,Sentence,1,Inst,10,kategorillafencepost_nopauses.mp3,kategorillafencepostinstleft_context.png,kategorillafencepostmodright_context.png,kategorillafencepostmodright_context.png,kategorillafencepostinstleft_context.png,2,mod,inst,R,L,534,3622,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kategorillafencepostmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kategorillafencepostinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kategorillafencepost_nopauses.mp3?raw=true,0.324196672
A,Training,142,Which toy did Kate smash?,smashed,NA,NA,NA,Question_Incongruent,1,Inst,,whichtoykatesmash.mp3,gorillafencepost.png,gorillarope.png,gorillafencepost.png,gorillarope.png,1,congruent,incongruent,NA,NA,1,2276,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/gorillafencepost.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/gorillarope.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoykatesmash.mp3?raw=true,0.324196672
A,Training,77,Tom jabbed the frog with the sack,jabbed,frog,sack,frogmallet,Sentence,1,Inst,5,tomfrogsack_nopauses.mp3,tomfrogsackinstleft_context.png,tomfrogsackmodright_context.png,tomfrogsackmodright_context.png,tomfrogsackinstleft_context.png,2,mod,inst,R,L,634,2953,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomfrogsackmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomfrogsackinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomfrogsack_nopauses.mp3?raw=true,0.328416836
A,Training,77,What did Tom use?,jabbed,NA,NA,NA,Question_Congruent,1,Inst,,whatdidtomuse.mp3,sack.png,tongs.png,sack.png,tongs.png,1,congruent,incongruent,NA,NA,1,1544,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/sack.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tongs.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whatdidtomuse.mp3?raw=true,0.328416836
A,Training,6,Kate covered the turtle with the grass,covered,turtle,grass,turtlemallet,Sentence,1,Inst,6,kateturtlegrass_nopauses.mp3,kateturtlegrassinstright_context.png,kateturtlegrassmodleft_context.png,kateturtlegrassinstright_context.png,kateturtlegrassmodleft_context.png,1,inst,mod,L,R,380,2773,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kateturtlegrassinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kateturtlegrassmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kateturtlegrass_nopauses.mp3?raw=true,0.336473433
A,Training,6,Which toy did Kate cover? ,covered,NA,NA,NA,Question_Incongruent,1,Inst,,whichtoykatecover.mp3,turtlegrass.png,turtlefeather.png,turtlegrass.png,turtlefeather.png,1,congruent,incongruent,NA,NA,1,2078,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/turtlegrass.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/turtlefeather.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoykatecover.mp3?raw=true,0.336473433
A,Training,99,Tom crushed the fox with the tweezers,crushed,fox,tweezers,foxmallet,Sentence,1,Inst,3,tomfoxtweezers_nopauses.mp3,tomfoxtweezersinstleft_context.png,tomfoxtweezersmodright_context.png,tomfoxtweezersmodright_context.png,tomfoxtweezersinstleft_context.png,2,mod,inst,R,L,636,3340,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomfoxtweezersmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomfoxtweezersinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomfoxtweezers_nopauses.mp3?raw=true,0.352389276
A,Training,99,Which toy did Tom crush?,crushed,NA,NA,NA,Question_Incongruent,1,Inst,,whichtoytomcrush.mp3,foxtweezers.png,foxpliers.png,foxpliers.png,foxtweezers.png,2,incongruent,congruent,NA,NA,1,2206,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/foxpliers.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/foxtweezers.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoytomcrush.mp3?raw=true,0.352389276
A,Training,122,Kate slapped the cow with the spatula,slapped,cow,spatula,cowmallet,Sentence,1,Inst,2,katecowspatula_nopauses.mp3,katecowspatulainstright_context.png,katecowspatulamodleft_context.png,katecowspatulainstright_context.png,katecowspatulamodleft_context.png,1,inst,mod,L,R,381,3103,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/katecowspatulainstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/katecowspatulamodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/katecowspatula_nopauses.mp3?raw=true,0.38892787
A,Training,122,What did Kate use?,slapped,NA,NA,NA,Question_Congruent,1,Inst,,whatdidkateuse.mp3,spatula.png,spoon.png,spatula.png,spoon.png,1,congruent,incongruent,NA,NA,1,1405,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/spatula.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/spoon.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whatdidkateuse.mp3?raw=true,0.38892787
A,Training,29,Tom knocked on the frog with the watering can,knocked on,frog,watering can,frogmallet,Sentence,1,Inst,5,tomfrogwateringcan_nopauses.mp3,tomfrogwateringcaninstleft_context.png,tomfrogwateringcanmodright_context.png,tomfrogwateringcanmodright_context.png,tomfrogwateringcaninstleft_context.png,2,mod,inst,R,L,551,3555,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomfrogwateringcanmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomfrogwateringcaninstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomfrogwateringcan_nopauses.mp3?raw=true,0.390114544
A,Training,29,Which toy did Tom knock on?,knocked on,NA,NA,NA,Question_Incongruent,1,Inst,,whichtoytomknockon.mp3,frogwateringcan.png,frogpan.png,frogwateringcan.png,frogpan.png,1,congruent,incongruent,NA,NA,1,2067,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/frogwateringcan.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/frogpan.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoytomknockon.mp3?raw=true,0.390114544
A,Training,34,Kate knocked on the gorilla with the pan,knocked on,gorilla,pan,gorillaladle,Sentence,1,Inst,10,kategorillapan_nopauses.mp3,kategorillapaninstright_context.png,kategorillapanmodleft_context.png,kategorillapaninstright_context.png,kategorillapanmodleft_context.png,1,inst,mod,L,R,389,3047,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kategorillapaninstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kategorillapanmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kategorillapan_nopauses.mp3?raw=true,0.391066152
A,Training,34,What did Kate use?,knocked on,NA,NA,NA,Question_Congruent,1,Inst,,whatdidkateuse.mp3,pan.png,wateringcan.png,pan.png,wateringcan.png,1,congruent,incongruent,NA,NA,1,1405,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/pan.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/wateringcan.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whatdidkateuse.mp3?raw=true,0.391066152
A,Training,103,Tom crushed the pig with the pliers,crushed,pig,pliers,pigladle,Sentence,1,Inst,7,tompigpliers_nopauses.mp3,tompigpliersinstleft_context.png,tompigpliersmodright_context.png,tompigpliersmodright_context.png,tompigpliersinstleft_context.png,2,mod,inst,R,L,624,3251,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tompigpliersmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tompigpliersinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tompigpliers_nopauses.mp3?raw=true,0.392563047
A,Training,103,Which toy did Tom crush?,crushed,NA,NA,NA,Question_Incongruent,1,Inst,,whichtoytomcrush.mp3,pigpliers.png,pigtweezers.png,pigtweezers.png,pigpliers.png,2,incongruent,congruent,NA,NA,1,2206,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/pigtweezers.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/pigpliers.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoytomcrush.mp3?raw=true,0.392563047
A,Training,37,Tom hammered the dolphin with the tape,hammered,dolphin,tape,dolphintennisracket,Sentence,1,Inst,1,tomdolphintape_nopauses.mp3,tomdolphintapeinstright_context.png,tomdolphintapemodleft_context.png,tomdolphintapeinstright_context.png,tomdolphintapemodleft_context.png,1,inst,mod,L,R,556,2766,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomdolphintapeinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomdolphintapemodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomdolphintape_nopauses.mp3?raw=true,0.395425987
A,Training,37,Which toy did Tom hammer?,hammered,NA,NA,NA,Question_Incongruent,1,Inst,,whichtoytomhammer.mp3,dolphintape.png,dolphinstickynote.png,dolphintape.png,dolphinstickynote.png,1,congruent,incongruent,NA,NA,1,1974,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/dolphintape.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/dolphinstickynote.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoytomhammer.mp3?raw=true,0.395425987
A,Training,97,Tom crushed the dolphin with the tweezers,crushed,dolphin,tweezers,dolphinmallet,Sentence,1,Inst,1,tomdolphintweezers_nopauses.mp3,tomdolphintweezersinstleft_context.png,tomdolphintweezersmodright_context.png,tomdolphintweezersmodright_context.png,tomdolphintweezersinstleft_context.png,2,mod,inst,R,L,627,3360,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomdolphintweezersmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomdolphintweezersinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomdolphintweezers_nopauses.mp3?raw=true,0.400463251
A,Training,97,Which toy did Tom crush?,crushed,NA,NA,NA,Question_Incongruent,1,Inst,,whichtoytomcrush.mp3,dolphintweezers.png,dolphinpliers.png,dolphintweezers.png,dolphinpliers.png,1,congruent,incongruent,NA,NA,1,2206,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/dolphintweezers.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/dolphinpliers.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoytomcrush.mp3?raw=true,0.400463251
A,Training,33,Tom knocked on the whale with the pan,knocked on,whale,pan,whaleladle,Sentence,1,Inst,9,tomwhalepan_nopauses.mp3,tomwhalepaninstleft_context.png,tomwhalepanmodright_context.png,tomwhalepanmodright_context.png,tomwhalepaninstleft_context.png,2,mod,inst,R,L,546,2785,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomwhalepanmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomwhalepaninstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomwhalepan_nopauses.mp3?raw=true,0.401602039
A,Training,33,Which toy did Tom knock on?,knocked on,NA,NA,NA,Question_Incongruent,1,Inst,,whichtoytomknockon.mp3,whalepan.png,whalewateringcan.png,whalepan.png,whalewateringcan.png,1,congruent,incongruent,NA,NA,1,2067,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/whalepan.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/whalewateringcan.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoytomknockon.mp3?raw=true,0.401602039
A,Training,138,Kate smashed the turtle with the rope,smashed,turtle,rope,turtletennisracket,Sentence,1,Inst,6,kateturtlerope_nopauses.mp3,kateturtleropeinstleft_context.png,kateturtleropemodright_context.png,kateturtleropemodright_context.png,kateturtleropeinstleft_context.png,2,mod,inst,R,L,413,2962,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kateturtleropemodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kateturtleropeinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kateturtlerope_nopauses.mp3?raw=true,0.402694045
A,Training,138,Which toy did Kate smash?,smashed,NA,NA,NA,Question_Incongruent,1,Inst,,whichtoykatesmash.mp3,turtlerope.png,turtlefencepost.png,turtlerope.png,turtlefencepost.png,1,congruent,incongruent,NA,NA,1,2276,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/turtlerope.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/turtlefencepost.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoykatesmash.mp3?raw=true,0.402694045
A,Training,55,Tom tapped the pig with the crystal,tapped,pig,crystal,pigladle,Sentence,1,Inst,7,tompigcrystal_nopauses.mp3,tompigcrystalinstleft_context.png,tompigcrystalmodright_context.png,tompigcrystalmodright_context.png,tompigcrystalinstleft_context.png,2,mod,inst,R,L,600,2896,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tompigcrystalmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tompigcrystalinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tompigcrystal_nopauses.mp3?raw=true,0.406961046
A,Training,55,Which toy did Tom tap?,tapped,NA,NA,NA,Question_Incongruent,1,Inst,,whichtoytomtap.mp3,pigcrystal.png,pigjewel.png,pigjewel.png,pigcrystal.png,2,incongruent,congruent,NA,NA,1,1881,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/pigjewel.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/pigcrystal.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoytomtap.mp3?raw=true,0.406961046
